case,postprocess,leaderboard,toposcore,topoF1_0,topoF1_1,topoF1_2,surface_dice,voi_score,voi_total,voi_split,voi_merge
3056295573,none,0.6533190839095205,0.40597014925373137,0.8,0.0,nan,0.9459175088604029,0.5727340315207431,2.4867038041186738,1.2613943640680876,1.2253094400505862
3070061281,none,0.8972445564752524,1.0,1.0,nan,nan,0.9993527307800675,0.7070602877206538,1.381021851397775,0.6676531000827374,0.7133687513150377
3074797420,none,0.6968712471415118,0.420171867933062,0.8181818181818182,0.010101010101010102,nan,0.9873696066420855,0.6435437841053239,1.846319420157939,0.922668979928404,0.9236504402295349
3088997407,none,0.46375376468238055,0.10006306495690562,0.19718309859154928,0.0,nan,0.6405091180081602,0.5987332968355795,2.233975768984243,1.1431261409736693,1.0908496280105737
3102979250,none,0.5444051854723224,0.1979315043042051,0.3900414937759336,0.0,nan,0.8951601475312625,0.4906276644146257,3.4606849724023974,1.809738134733262,1.6509468376691354
3137156884,none,0.5371275641197681,0.06198017545858494,0.12213740458015267,0.0,nan,0.921433650499121,0.5600906680214298,2.6180840418367097,1.3260699466928267,1.292014095143883
3144205538,none,0.6662047771803685,0.3672812408545508,0.6666666666666666,0.058823529411764705,nan,0.9735674148656077,0.6150623134886873,2.0861717480727675,1.03533139075998,1.0508403573127878
3188147679,none,0.5542279354134915,0.3723495869916379,0.7241379310344828,0.009900990099009901,nan,0.7282927851646178,0.5360588128810968,2.8848898415045743,1.3835017025197027,1.5013881389848716
3194326202,none,0.6019728468522856,0.1948921624797289,0.37735849056603776,0.006896551724137931,nan,0.9474923898112481,0.605379604784086,2.172853705330112,1.0943826433587025,1.0784710619714095
324225693,none,0.4591052262449672,0.04431794825722059,0.08664259927797834,0.0007107320540156361,nan,0.6850918230392837,0.5886505820115763,2.329335549015247,1.2073606346773105,1.1219749143379365
3290306825,none,0.4448855294019698,0.06219372182240766,0.12195121951219512,0.0006253908692933083,nan,0.7260200538429085,0.49177255431494155,3.4448678982843948,1.396258656481736,2.0486092418026587
3294954456,none,0.6309466203747016,0.363681592039801,0.7166666666666667,0.0,nan,0.9568902329774207,0.5340873177733259,2.907843385167305,1.4838825961435695,1.4239607890237354
3320274,none,0.5153797253507575,0.18759284147980476,0.3696682464454976,0.0,nan,0.8272185980714071,0.48450103880521006,3.5465968760082305,1.6924686145868924,1.854128261421338
3321304167,none,0.5461962979228817,0.15562189054726366,0.30666666666666664,0.0,nan,0.8676060664749745,0.5595645928356044,2.6236792725601203,1.3019851800170406,1.32169409254308
3335656968,none,0.5545716631214901,0.10545475633005444,0.20689655172413793,0.0009389671361502347,nan,0.9420109104026807,0.5520897645186729,2.704332183323048,1.3542323684617354,1.3500998148613124
3342671660,none,0.6082120399780785,0.30021801850551005,0.5904761904761905,0.0011641443538998836,nan,0.8960567665719118,0.5843621889321609,2.3708915403268325,1.3129594834926381,1.0579320568341943
3351412255,none,0.5030506980141419,0.09564741736344456,0.18848167539267016,0.0,nan,0.8531659315558864,0.5021382764587096,3.3049443873801776,1.7248483219317579,1.58009606544842
3355195275,none,0.5757171445206921,0.22155658117377355,0.43478260869565216,0.001869158878504673,nan,0.8855957635129589,0.5694047226829271,2.52073355537686,1.0849684841510572,1.435765071225803
3371019516,none,0.43229936414364883,0.10629286002420331,0.20945945945945946,0.0,nan,0.7004241379549647,0.4436087367204292,4.180795802121599,1.739814953874903,2.4409808482466957
338740527,none,0.6396274125933238,0.3202171939868846,0.6285714285714286,0.0025188916876574307,nan,0.9686436106716753,0.5843914018919203,2.37060639360641,1.2121264692628295,1.1584799243435806
3414512299,none,0.7162543606542817,0.46593286752304747,0.9090909090909091,0.009345794392523364,nan,0.9952170136405499,0.6518529874947856,1.780294121446104,0.8918630370015401,0.888431084444564
3419802889,none,0.48073482909382365,0.040218487979682006,0.07925407925407925,0.0,nan,0.7963828572807191,0.5426722361476211,2.809109768227107,1.4750321033849116,1.3340776648421957
344456112,none,0.6537147624779303,0.39606843829632327,0.7804878048780488,0.0,nan,0.9528021249543748,0.5754671064428634,2.4590626107853093,1.2427346780387507,1.2163279327465586
3542835985,none,0.636819196483934,0.42381499097917014,0.8351648351648352,0.0,nan,0.9406557351406165,0.5155576911170492,3.13215712634939,1.6221879986607004,1.5099691276886893
3598654160,none,0.40938238235930186,0.07574069948763644,0.14925373134328357,0.0,nan,0.6058270662815346,0.4989162837556395,3.34781426971011,1.342729994929311,2.0050842747807986
3647910527,none,0.6553615896068601,0.4098737083811711,0.8076923076923077,0.0,nan,0.9583605189332783,0.5627808441881755,2.5896353813210258,1.3047761210801296,1.2848592602408961
364978558,none,0.6254138165385037,0.334667830228004,0.6349206349206349,0.02531645569620253,nan,0.9410840816066388,0.5589543968793684,2.6301823880623103,1.3627369922973247,1.2674453957649856
3662102503,none,0.4660589747137836,0.06412080101317819,0.1257413997627521,0.0006329113924050633,nan,0.8176823246125393,0.45895405941554696,3.9295577228611633,1.8454906420791861,2.084067080781977
3700757712,none,0.5514609864077807,0.20328817451205514,0.4,0.0006153846153846154,nan,0.8907126751668287,0.5106431364164976,3.1943825911876917,1.6859187330156622,1.5084638581720295
3707256544,none,0.6547728023557903,0.42798057903254816,0.8433734939759037,0.0,nan,0.9646805180661276,0.5392584209225179,2.847994957527563,1.491160597988301,1.356834359539262
3710912607,none,0.48694816711319755,0.06505931879066207,0.1282051282051282,0.0,nan,0.7537768631594632,0.5817384839148194,2.3966182265181097,1.2497315633836092,1.1468866631345005
3767466977,none,0.6142283576259557,0.28589447130544465,0.5633802816901409,0.0,nan,0.9522034710817531,0.5576822895877396,2.6437855308813845,1.2811642542861068,1.3626212765952779
3769121277,none,0.6311656179985633,0.22748327328872878,0.4482758620689655,0.0,nan,0.9791645263329424,0.6291801479868996,1.9645663922039986,0.9827469867841129,0.9818194054198858
3770778897,none,0.615261891722304,0.26744655102864057,0.527027027027027,0.0,nan,0.9568977548425551,0.571753463482336,2.4966852782396503,1.0404148614186814,1.4562704168209686
3819086916,none,0.652568696252626,0.313053119139691,0.6153846153846154,0.0015600624024961,nan,0.978022841270419,0.6181279030459202,2.059293850956231,1.0120989135809546,1.0471949373752762
3853942725,none,0.6464638618902048,0.38299070684314285,0.7547169811320755,0.0,nan,0.9484679399325184,0.5702939167453728,2.5116059785857416,1.3037207149978067,1.2078852635879351
3854983004,none,0.6155849890819898,0.3912063427949732,0.7586206896551724,0.012658227848101266,nan,0.881315309004357,0.5421792231199225,2.814695198914658,1.4549281935747873,1.3597670053398707
3918162598,none,0.62119058041861,0.16886395016293468,0.3287671232876712,0.00411522633744856,nan,0.9797079046491121,0.6503817964072584,1.791861362684965,0.8769857647247025,0.9148755979602626
3921562037,none,0.5841718984819528,0.21535992517722582,0.4219409282700422,0.0025188916876574307,nan,0.9256968500213097,0.5587714954895049,2.632134411962457,1.2404579862193963,1.3916764257430605
3922476405,none,0.6430423442123627,0.3429029267484052,0.6713286713286714,0.004524886877828055,nan,0.9325431264880855,0.6108039197628893,2.1239553733719467,1.1693211998515491,0.9546341735203976
3925240194,none,0.4246128237592597,0.03169142939408025,0.061855670103092786,0.0006131207847946045,nan,0.6955022853249776,0.490513128792267,3.4622713868514445,1.519067596340564,1.9432037905108805
3958093739,none,0.47140304569702357,0.05544357121826377,0.10925644916540213,0.0,nan,0.7944976271295494,0.5048451566748634,3.2693512507640192,1.7199433730109754,1.5494078777530438
3962971462,none,0.5515948808253083,0.14143747212004654,0.267515923566879,0.011538461538461539,nan,0.9115087625993641,0.5432444922271911,2.8026392923022256,1.3945069710681348,1.4081323212340908
3970017952,none,0.5997610775726083,0.13238157040882545,0.2608695652173913,0.0,nan,0.9619984839118009,0.638134677373801,1.8902244069409229,0.9111246556744685,0.9790997512664543
3977024865,none,0.6380999536008535,0.36577896710121494,0.7142857142857143,0.006711409395973154,nan,0.9418241049636588,0.5677937906663098,2.537342584805266,1.2869428674778483,1.2503997173274177
3978531923,none,0.47091057422973903,0.09585406301824212,0.18888888888888888,0.0,nan,0.7474362732349961,0.5158618848343366,3.128344552412764,1.7846068467698122,1.343737705642952
4023763904,none,0.6227133226460263,0.2756148374810788,0.5357142857142857,0.007633587786259542,nan,0.9575457808197435,0.5853938517565498,2.3608387583810515,1.188345457323033,1.1724933010580183
4026460947,none,0.5787561372450077,0.13903087303209977,0.273972602739726,0.0,nan,0.9583725189660217,0.5760471248493436,2.4532302819353236,1.2459423726408045,1.2072879092945188
4065328827,none,0.5373631487868048,0.2580318745256767,0.5084745762711864,0.0,nan,0.7885051805412123,0.5256479235419358,3.008046864409239,1.4200319833492596,1.5880148810599795
4066091069,none,0.5843205472232668,0.2654420206659013,0.5230769230769231,0.0,nan,0.9268092809004936,0.5151562648809248,3.137195243279848,1.6230481540031871,1.514147089276661
4158695626,none,0.5299062657966769,0.3577195987276731,0.7049180327868853,0.0,nan,0.7435320772401781,0.46386902612660735,3.852603096109448,2.1689694063796616,1.6836336897297866
4218389312,none,0.6630869685454386,0.42939150401836973,0.8461538461538461,0.0,nan,0.9688047289745235,0.5576796062824128,2.643814290109276,1.3630966340044637,1.2807176561048126
4233602520,none,0.6789491167635509,0.4455769930833637,0.8780487804878049,0.0,nan,0.9759099023842872,0.5820215800115465,2.3938311702014072,1.2172588903220332,1.1765722798793743
453687900,none,0.3774011431697203,0.05488218508847727,0.10784313725490197,0.00031635558367605187,nan,0.6026554145300993,0.4285916930218354,4.444076699584665,1.7794457728019082,2.6646309267827566
456049089,none,0.6221794672305188,0.2924361244624336,0.576271186440678,0.0,nan,0.9430519123713521,0.5839441730337587,2.374974904448549,1.209148947517877,1.1658259569306721
469842901,none,0.4121190108600178,0.03064276057953599,0.06038426349496798,0.0,nan,0.6783532147092691,0.47286445010832245,3.7159031499120085,1.6834392981276243,2.0324638517843843
544161273,none,0.4628159553730306,0.01854170243993339,0.03626473254759746,0.000281610813855252,nan,0.7866817852582678,0.5197566280018768,3.079924629624854,1.5750356935335772,1.504888936091277
62269536,none,0.5552984880810344,0.12245069733300709,0.24043715846994534,0.0008888888888888889,nan,0.9293081483155308,0.5523012199162758,2.7020205879175347,1.382338765050791,1.3196818228667437
633046981,none,0.6421529535276999,0.3819942565000708,0.7368421052631579,0.01639344262295082,nan,0.9210747541645673,0.5862243217716574,2.352772154851638,1.1153406095808003,1.2374315452708378
636928528,none,0.5278344397208008,0.024041088242366452,0.04710144927536232,0.000281928390188892,nan,0.9231995566356938,0.564292195501709,2.5737718152141946,1.069994995061556,1.503776820152639
648443467,none,0.34647752812510857,0.005101570406992887,0.009389671361502348,0.000683526999316473,nan,0.4288743078622628,0.5566887121463393,2.654453486488307,1.126216304056545,1.5282371824317622
663106834,none,0.5719349457715426,0.2514589292092393,0.4918032786885246,0.0038314176245210726,nan,0.8814051691636857,0.5371584508613737,2.872160274722324,1.3777659857584132,1.4943942889639106
690562299,none,0.3752884191946716,0.020169444329967503,0.03896103896103896,0.0008084074373484236,nan,0.4751007014158514,0.5798638297146667,2.4151427096948463,1.120521196497756,1.2946215131970906
714558499,none,0.48884556873082896,0.21366849960722703,0.42105263157894735,0.0,nan,0.7198857554309054,0.49367144127955426,3.418795825067277,1.785141333724169,1.6336544913431081
79646334,none,0.5134970663500198,0.03179570075149864,0.06091370558375635,0.0017953321364452424,nan,0.8172842471986529,0.6225967703001192,2.020586719490775,1.0232516907274787,0.9973350287632964
810239114,none,0.6920476168827655,0.3279755070799847,0.5384615384615384,0.1111111111111111,nan,0.998403891792186,0.6977531503757288,1.4439053384496416,0.7135955934721802,0.7303097449774616
865516044,none,0.4370013215399001,0.051075789881760036,0.10064935064935066,0.0,nan,0.7152295713748825,0.4895663845547523,3.4754130154685994,1.7163293531434451,1.7590836623251545
90569866,none,0.5830120980832552,0.34599728629579374,0.6818181818181818,0.0,nan,0.8532184002253359,0.5159613489018556,3.127098907236277,1.6322842494109655,1.4948146578253114
928131323,none,0.636037366647372,0.25591121316494453,0.496,0.008547008547008548,nan,0.974733228841435,0.6231639217239612,2.015714031462406,0.8919499628481464,1.1237640686142594
933191725,none,0.524557368114325,0.20298507462686569,0.4,0.0,nan,0.828237854697232,0.49651027594924035,3.3801900211643883,1.8054906961868662,1.574699324977522
944699214,none,0.4642690891971174,0.06839714471122647,0.13478260869565217,0.0,nan,0.7644770189284097,0.5033799690251601,3.288569679193423,1.8329540244783002,1.4556156547151227
961304774,none,0.45603518794267445,0.07933378927465101,0.15633423180592992,0.0,nan,0.7168130411899398,0.5181442478394293,3.0998816395873345,1.5825878738754053,1.5172937657119292
975031774,none,0.6077021458339031,0.32444335698556404,0.639344262295082,0.0,nan,0.9218409764029516,0.5363565628491456,2.881437892036866,1.5930245796404978,1.2884133123963684
1004283650,threshold_05,0.6972954795587163,0.5164179104477612,1.0,0.01818181818181818,nan,0.9742332875947912,0.5753955879034602,2.459782574070182,1.2497321843334814,1.2100503897367005
102536988,threshold_05,0.4921864983172868,0.1215677924353322,0.23918575063613232,0.0003856536829926726,nan,0.8303912106156891,0.47165496248913136,3.733979847772325,1.8324496588282002,1.901530188944125
1029212680,threshold_05,0.6492661891996314,0.3919018767548397,0.7722772277227723,0.0,nan,0.9738945426687217,0.5452358178260769,2.7802293203891386,1.4207262592489331,1.3595030611402055
1033784946,threshold_05,0.6125668659941473,0.324598743151364,0.6371681415929203,0.0025575447570332483,nan,0.9398122960333641,0.5321512555344592,2.930549911639082,1.4969082239068632,1.433641687732219
1059332280,threshold_05,0.551968630597045,0.28845247446975647,0.5684210526315789,0.0,nan,0.8220432337585565,0.5077650184017812,3.2313830463518727,1.7299096294355536,1.5014734169163189
1061356924,threshold_05,0.5036718357538112,0.07675906183368869,0.15126050420168066,0.0,nan,0.8243217242991075,0.5489471819971914,2.738896277548225,1.4261594423413206,1.3127368352069044
1159818141,threshold_05,0.5579961294080558,0.21207395856538205,0.417910447761194,0.0,nan,0.846543161984381,0.5659538146968793,2.5564287758215305,1.3329028373186456,1.223525938502885
1176487902,threshold_05,0.4730480778569599,0.09821858449687049,0.1935483870967742,0.0,nan,0.7471089702240749,0.5202696083699215,3.073601224649286,1.3191193784819613,1.7544818461673246
1189767014,threshold_05,0.4516306460625725,0.04999632379972061,0.09852216748768473,0.0,nan,0.737496912810253,0.5100223698259081,3.2023277092815996,1.6282375046569393,1.5740902046246603
1235128733,threshold_05,0.5454757494054797,0.17943432011214644,0.35359116022099446,0.0,nan,0.8796128534884904,0.5250884418596121,3.014803604376171,1.5237417544464877,1.4910618499296835
1253813461,threshold_05,0.6725907204478849,0.4300531242094612,0.847457627118644,0.0,nan,0.9773169080263975,0.5757539010737358,2.456177301535017,1.2489420252461498,1.207235276288867
1261544272,threshold_05,0.6225463087544632,0.39385163733570955,0.7761194029850746,0.0,nan,0.9065620275995397,0.5345545939826039,2.902387715285718,1.553545619779012,1.348842095506706
1330705651,threshold_05,0.4426525928923517,0.03138112938842031,0.059850374064837904,0.0020491803278688526,nan,0.7600146651345207,0.4778089179392669,3.642956158519611,1.7948970139230358,1.8480591445965753
1341999317,threshold_05,0.5213108205789679,0.10597762636543391,0.20765027322404372,0.0012239902080783353,nan,0.8620387913567649,0.536582730555629,2.8788183881387344,1.4713243916470689,1.4074939964916653
1351645019,threshold_05,0.6520816572753645,0.4021402421853,0.7924528301886793,0.0,nan,0.9590265705997163,0.5593722425996398,2.6257276988014064,1.3326750474866917,1.2930526513147147
1391167593,threshold_05,0.3127952598943064,0.021206060228932764,0.04057971014492753,0.0012453300124533001,nan,0.3161285767543589,0.5593955427474314,2.625479489811277,0.8906660416694949,1.7348134481417823
1430679851,threshold_05,0.5634864846065843,0.29503644567858384,0.5813953488372093,0.0,nan,0.8439738027269214,0.5130991998531049,3.1631362271096224,1.6595626617844943,1.5035735653251279
1449602646,threshold_05,0.5836557833972356,0.18695993715632364,0.3684210526315789,0.0,nan,0.9322060302370467,0.5751305476210633,2.4624522446039547,1.2149638399602019,1.247488404643753
1460828631,threshold_05,0.4596320268567182,0.08394119627426776,0.16541353383458646,0.0,nan,0.6939448853810637,0.5473398802601875,2.7567278033570455,1.372800279792715,1.3839275235643302
1531506078,threshold_05,0.6580986358627332,0.35820895522388063,0.7058823529411765,0.0,nan,0.9299540937103516,0.6432914757055599,1.8483509563229923,0.9132392464525735,0.9351117098704188
1578248244,threshold_05,0.5701642763846708,0.23383084577114427,0.46078431372549017,0.0,nan,0.9179629135720956,0.5106514368659834,3.19427648558928,1.6823191875435077,1.511957298045772
1589119778,threshold_05,0.5335334905049405,0.06029259642382149,0.1188118811881188,0.0,nan,0.9212413605161593,0.5514606725632522,2.711219794706822,1.431898894752914,1.279320899953908
1596691633,threshold_05,0.6431632614308315,0.38546941264444706,0.7560975609756098,0.0036101083032490976,nan,0.9600963536392944,0.5471106110392695,2.7592798715201905,1.426626784880685,1.3326530866395052
1613378452,threshold_05,0.700447427928195,0.3796236210253083,0.7058823529411765,0.043478260869565216,nan,0.9812083224809638,0.694678367863615,1.4650503324550919,0.7427872848475419,0.72226304760755
1625909146,threshold_05,0.635303100502364,0.3373455441141428,0.660377358490566,0.004524886877828055,nan,0.96928141136967,0.556716980824962,2.654149441835276,1.361883821967972,1.2922656198673037
1639956906,threshold_05,0.5228516493014904,0.09693107496226731,0.19101123595505617,0.0,nan,0.8282195209352542,0.5825585556727751,2.388552133585595,1.1939635490114981,1.194588584574097
1643996246,threshold_05,0.43438637537228963,0.06083148924148972,0.11987381703470032,0.0,nan,0.6982655298150898,0.4906971233273181,3.459723268936256,1.6601339363125096,1.7995893326237464
1662041291,threshold_05,0.8852663623081058,1.0,1.0,nan,nan,0.9968864461491066,0.6753031604454816,1.602721358213515,0.7860378698453563,0.8166834883681586
1666298112,threshold_05,0.6910603963510742,0.4910929224843525,0.967741935483871,0.0,nan,0.9707566386963514,0.5827648458915586,2.386526669947652,1.2333942180448307,1.1531324519028212
1671010748,threshold_05,0.42120777712948365,0.036355975406085976,0.07079646017699115,0.0008718395815170009,nan,0.6388192828169699,0.5334692443477669,2.915074365237465,1.269452619109613,1.645621746127852
1704770049,threshold_05,0.607657383736129,0.27579493835171964,0.5434782608695652,0.0,nan,0.9391090643350292,0.560659227752437,2.612048760342275,1.3249371370457963,1.2871116232964785
1725830085,threshold_05,0.5884071754534761,0.12876736011064369,0.25,0.003861003861003861,nan,0.9399216481273753,0.6308696873591476,1.9503780259599546,0.9094179365356072,1.0409600894243474
17283971,threshold_05,0.5471933681797064,0.08654891698772046,0.1694915254237288,0.001092896174863388,nan,0.9183221634742296,0.5709026739068856,2.505373482527544,1.2716021901623027,1.2337712923652415
1757276221,threshold_05,0.5358945513541673,0.09226594301221168,0.18181818181818182,0.0,nan,0.8541009179632053,0.5979412776096629,2.241350098221529,1.2651621500348815,0.9761879481866472
176501514,threshold_05,0.6364148721465336,0.40597014925373137,0.8,0.0,nan,0.9447866575032617,0.525567134983636,3.0090216418062736,1.5568743181188869,1.452147323687387
1793326608,threshold_05,0.5658348553876938,0.21220523211990477,0.4158415841584158,0.002398081534772182,nan,0.882778860833264,0.5520019556002287,2.705292616295372,1.1184040914812015,1.5868885248141709
1798146413,threshold_05,0.5968005372173608,0.2479201043712759,0.48717948717948717,0.0014104372355430183,nan,0.935424699484558,0.5572167459610936,2.6487792960779792,1.337812741226344,1.3109665548516352
1823626595,threshold_05,0.32383257181271624,0.030854941880459452,0.059907834101382486,0.0009216589861751152,nan,0.3973492655555014,0.5014395608690084,3.3141942920430454,1.173360240050251,2.1408340519927944
1853493924,threshold_05,0.5658443597473012,0.2325870646766169,0.4583333333333333,0.0,nan,0.8395502767944364,0.5777875527607528,2.435799832319306,1.2688207692332165,1.1669790630860895
1871106040,threshold_05,0.5100008410847487,0.18123667377398722,0.35714285714285715,0.0,nan,0.7522743969142659,0.5495251429501701,2.732509833438008,1.4189177914594489,1.3135920419785587
1882650170,threshold_05,0.5096845541579085,0.22098640288021254,0.4262295081967213,0.009523809523809525,nan,0.6746293087670341,0.5921953577868081,2.2954398231988096,1.1962122629974021,1.0992275602014074
1914571029,threshold_05,0.6693309109560661,0.47363184079601994,0.9333333333333333,0.0,nan,0.9698258612596165,0.5365780207896982,2.8788729147488468,1.506093128890922,1.3727797858579247
193365288,threshold_05,0.4920769402920374,0.02537313432835821,0.05,0.0,nan,0.7644352566426664,0.619750457624562,2.045175536365041,1.0453241642013542,0.9998513721636864
1939536631,threshold_05,0.632149959786448,0.3674729799279465,0.7241379310344828,0.0,nan,0.9370256591491943,0.55414024315956,2.68199108044242,1.2242481402388259,1.457742940203594
1960540938,threshold_05,0.6885011449771548,0.43940529015155877,0.8571428571428571,0.009009009009009009,nan,0.9745852770013138,0.6159277456606495,2.078556871024925,1.0320896830040993,1.0464671880208256
1961113613,threshold_05,0.6501650581672902,0.3544183842691305,0.6984126984126984,0.0,nan,0.9784715406765404,0.5753557247136054,2.460183946767713,1.2454006416582433,1.2147833051094699
1963069058,threshold_05,0.6095657069546176,0.3453661922943423,0.6511627906976745,0.030303030303030304,nan,0.8873490248378053,0.5582391159230948,2.637823538791955,1.378855693575235,1.2589678452167203
1966171058,threshold_05,0.8677116072489723,0.9629629629629629,0.9629629629629629,nan,nan,0.9912183492215052,0.6625608460930192,1.6976511460383246,0.8409901450283783,0.8566610010099462
19797301,threshold_05,0.5802219850187099,0.12276395798783858,0.24074074074074073,0.0012121212121212121,nan,0.906548093142585,0.6460027572070104,1.8266033637559838,1.0521690785747613,0.7744342851812225
2059872339,threshold_05,0.4474696672497186,0.034321147883769554,0.06763285024154589,0.0,nan,0.72599883349395,0.5230678033191577,3.039326792526965,1.47180162514622,1.5675251673807449
215093936,threshold_05,0.5709351417157982,0.17648788058601747,0.3470319634703196,0.0007757951900698216,nan,0.9501654687466565,0.5298024670818946,2.9583197646468267,1.471386422547515,1.4869333420993116
2157512838,threshold_05,0.394863493169217,0.08065632104378768,0.15894039735099338,0.0,nan,0.5476011580296988,0.5114462615591033,3.18413210511162,1.640800600262499,1.5433315048491207
2210475972,threshold_05,0.6583976159046312,0.40597014925373137,0.8,0.0,nan,0.9723274596439242,0.560834172151824,2.610194181304208,1.3593532979274878,1.2508408833767204
2220704498,threshold_05,0.45903958129691036,0.09246706073921569,0.18181818181818182,0.0004083299305839118,nan,0.7704222390565435,0.4618619411581585,3.883830577108635,1.8553065115237453,2.02852406558489
2220787575,threshold_05,0.5656409394867633,0.10545859948845024,0.20714285714285716,0.000693000693000693,nan,0.8848006370118952,0.6409232476744712,1.8674974142296787,1.0632036721616214,0.8042937420680574
2292614243,threshold_05,0.6527592898213229,0.4089997772332368,0.8059701492537313,0.0,nan,0.959180305049617,0.5552749996685314,2.6696982011732615,1.3967012294966066,1.2729969716766552
2306395636,threshold_05,0.47870007971760814,0.04219675524588208,0.07889546351084813,0.0043859649122807015,nan,0.7918741317162742,0.5396717344089932,2.84326091980787,1.4840291491081916,1.3592317706996786
237111043,threshold_05,0.6507906232022778,0.38928644448987937,0.7671232876712328,0.0,nan,0.9639608858044493,0.5617667994964477,2.60032692626414,1.359393324248711,1.240933602015429
2424610202,threshold_05,0.6637795615907963,0.31033203969019046,0.609375,0.0022271714922048997,nan,0.9908472287077513,0.6396669132457893,1.87771207844102,0.9306929000165494,0.9470191784244706
244496252,threshold_05,0.4215895680968597,0.05882243570282335,0.11529933481152993,0.0006341154090044388,nan,0.700745008847576,0.453377383683889,4.018893428064744,1.659875059364373,2.359018368700371
2456859500,threshold_05,0.6848268002806717,0.4253731343283582,0.75,0.09090909090909091,nan,0.968973761407755,0.6230686956841425,2.016531547413506,0.9907117180156875,1.0258198293978185
246751123,threshold_05,0.6667482911654036,0.43496801705756927,0.8571428571428571,0.0,nan,0.9643497801234182,0.5678156085855328,2.5371170081725882,1.2977113641377234,1.2394056440348649
2475831799,threshold_05,0.46594373571903414,0.08737768113076999,0.17218543046357615,0.0,nan,0.7321453560824371,0.5242273050027149,3.0252315516378347,1.5180940602934307,1.507137491344404
2495748513,threshold_05,0.651702567379096,0.4161194029850746,0.82,0.0,nan,0.9666577086968756,0.5386758526847636,2.854679952801512,1.4923254950342844,1.3623544577672275
2536049117,threshold_05,0.873181532425203,0.8888888888888888,0.8888888888888888,nan,nan,0.9976917957542207,0.7352078206987405,1.2005321119027341,0.5714323720537645,0.6290997398489696
2540481853,threshold_05,0.6826446424853507,0.4746954880768571,0.8275862068965517,0.1111111111111111,nan,0.9734877012967075,0.5700437160241315,2.514171409955906,1.2829050985226773,1.2312663114332287
2615287684,threshold_05,0.46614478604595266,0.05393134155125432,0.10603290676416818,0.0002509410288582183,nan,0.7732606402513001,0.5123547414074895,3.1725756862188916,1.5784803265739769,1.594095359644915
263322541,threshold_05,0.525599750877161,0.06540992856527937,0.12871287128712872,0.0001887148518588413,nan,0.8971252736308369,0.5485226472479553,2.7435959421620617,1.2923318449285994,1.4512640972334623
2642624633,threshold_05,0.4344222285085272,0.04051172707889126,0.07983193277310924,0.0,nan,0.6714711467439748,0.5350108829270532,2.897069523327475,1.3964504355504825,1.5006190877769925
2652698199,threshold_05,0.47487826523474136,0.1048262825501047,0.2018348623853211,0.004878048780487805,nan,0.7290699616137131,0.5378739825854583,2.8639051300528897,1.2977303380122525,1.5661747920406373
2713673035,threshold_05,0.6770300127972557,0.43980099502487563,0.8666666666666667,0.0,nan,0.965969062071417,0.5914301216137062,2.302722747541267,1.1645145823768617,1.1382081651644052
2727460783,threshold_05,0.581513149270809,0.32421227197346597,0.6388888888888888,0.0,nan,0.8654019386219763,0.5181679690316501,3.099587133677878,1.7051921911102124,1.3943949425676658
2757775745,threshold_05,0.48476906394543995,0.06823027718550106,0.13445378151260504,0.0,nan,0.783314583676215,0.5432567900088985,2.802500391411706,1.607168573398475,1.1953318180132309
2768504081,threshold_05,0.6415353043032239,0.3540437348143006,0.6976744186046512,0.0,nan,0.9487801882316363,0.5807117656510316,2.40674897685778,1.2477653164684146,1.1589836603893655
2773856183,threshold_05,0.3756163647293431,0.020792325185850516,0.040973111395646605,0.0,nan,0.5469298838810269,0.5084377366149387,3.2226972153153532,1.5344750869396464,1.688222128375707
2786449252,threshold_05,0.5428091787338609,0.22553897180762852,0.4444444444444444,0.0,nan,0.8165808709453641,0.540983378173414,2.8282854294982718,1.5004035551097155,1.327881874388556
2855094384,threshold_05,0.5026787817554297,0.026934087103685434,0.05307599517490953,0.0,nan,0.8738957437269215,0.5392429866282902,2.848171880439729,1.463442492911675,1.384729387528054
2875030463,threshold_05,0.5961168848385179,0.24117038569528595,0.4752475247524752,0.0,nan,0.9359141493652755,0.5605594767202451,2.6131067354996818,1.3315966345155545,1.2815101009841274
2880423383,threshold_05,0.4950130633704036,0.12112856246367366,0.2358974358974359,0.002881844380403458,nan,0.8002941215536884,0.5102044345357446,3.1999954809614044,1.7889300496997447,1.41106543126166
2881190689,threshold_05,0.6498390358639293,0.312284730195178,0.6153846153846154,0.0,nan,0.9808449965082559,0.6081653372213897,2.147632333935376,1.0722854918923377,1.075346842043038
